Country Name,Country Code,Indicator Name,Indicator Code,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Panama,PAN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,26332890182,27345698506,29024913411,32048381207,35423148162,39652853270,45597683391,51065981956,52094868683,55773286771,63380187782,70912477895,77138121838,82579824307,88247614674,93643298812,1.00501E+11,1.06735E+11
Peru,PER,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1.39169E+11,1.4908E+11,1.58173E+11,1.70486E+11,1.86845E+11,2.06992E+11,2.30659E+11,2.56606E+11,2.61396E+11,2.86476E+11,3.10965E+11,3.36387E+11,3.62323E+11,3.77972E+11,3.94438E+11,4.14515E+11,4.33034E+11,4.61223E+11
Philippines,PHL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2.75659E+11,2.90229E+11,3.10312E+11,3.40009E+11,3.67351E+11,3.9831E+11,4.36073E+11,4.63016E+11,4.71904E+11,5.13839E+11,5.43771E+11,5.91241E+11,6.44115E+11,6.96633E+11,7.46796E+11,8.06934E+11,8.7718E+11,9.5465E+11
Palau,PLW,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,205459834.3,215923164.1,213695587.7,230365620,247181158.5,250854266.2,261052322.3,251267338.5,237336886.2,240796314.1,257787282.6,267568959.8,268414234.5,285453290.8,317573085.3,323603535.2,318154002.8,331462431.8
Papua New Guinea,PNG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,12423375327,12599830620,13111558521,13830943544,15166649628,16470960958,18235232457,18534820469,19946175555,22222378559,22937846458,24466489957,25848109366,29904167633,33090247891,34816199005,36733131213,37319091772
Poland,POL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,4.24629E+11,4.50394E+11,4.68279E+11,5.09393E+11,5.30344E+11,5.77542E+11,6.39967E+11,6.981E+11,7.34283E+11,8.00737E+11,8.6977E+11,9.07167E+11,9.40325E+11,9.73566E+11,1.02016E+12,1.05311E+12,1.13629E+12,1.19012E+12
Pre-demographic dividend,PRE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1.13392E+12,1.21142E+12,1.21628E+12,1.42029E+12,1.56052E+12,1.7241E+12,1.88201E+12,2.04822E+12,2.16855E+12,2.33319E+12,2.49376E+12,2.69255E+12,2.90503E+12,3.09679E+12,3.23064E+12,3.38828E+12,3.50606E+12,3.66502E+12
Puerto Rico,PRI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1.02145E+11,1.04711E+11,1.06713E+11,1.19173E+11,1.20444E+11,1.22339E+11,1.24165E+11,1.24246E+11,1.22749E+11,1.23666E+11,1.25797E+11,1.28247E+11,1.30097E+11,1.3098E+11,1.30992E+11,1.30752E+11,1.29696E+11,1.26338E+11
"Korea, Dem. People’s Rep.",PRK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,
Portugal,PRT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2.02416E+11,2.12109E+11,2.17836E+11,2.24966E+11,2.38691E+11,2.59449E+11,2.71041E+11,2.81543E+11,2.79681E+11,2.8822E+11,2.82621E+11,2.77992E+11,2.92135E+11,2.98952E+11,3.07312E+11,3.20539E+11,3.37617E+11,3.4357E+11
Paraguay,PRY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,34273108259,34807775618,36986074426,39522899265,41623497890,44944551479,48654068752,52754607305,53019652734,59614681860,63445983129,64314563840,70951911069,75808388047,78979191676,83286395428,89077357208,94602054769
West Bank and Gaza,PSE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,7948579998,7065891924,8205849839,9298355300,10623378338,10517948382,11512306158,12449715872,13631308924,14907024208,17107576520,18531372869,19274712953,19603647324,20492621521,21692146591,22798598614,23565379543
Pacific island small states,PSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,7315165807,7603874818,7886494481,8445465872,8875111494,9352436532,9688261486,10039963500,9965511632,10380546517,10998645022,11336843998,11917148383,12652931462,13331635548,13907374220,14775883858,15557159799
Post-demographic dividend,PST,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2.84681E+13,2.96055E+13,3.07015E+13,3.2526E+13,3.42871E+13,3.66878E+13,3.87025E+13,3.99061E+13,3.90351E+13,4.06013E+13,4.22562E+13,4.35597E+13,4.53002E+13,4.6792E+13,4.82075E+13,4.97279E+13,5.20451E+13,5.40626E+13
French Polynesia,PYF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,
Qatar,QAT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,54206187462,59018352252,62350609283,76334941510,84610485767,1.09984E+11,1.33251E+11,1.59838E+11,1.80313E+11,2.18153E+11,2.52498E+11,2.69403E+11,2.8622E+11,3.03239E+11,3.17692E+11,3.28011E+11,3.39526E+11,3.5299E+11
Romania,ROU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1.44332E+11,1.55641E+11,1.62921E+11,1.92682E+11,2.04714E+11,2.44675E+11,2.85822E+11,3.44671E+11,3.38818E+11,3.43518E+11,3.60795E+11,3.79729E+11,3.95625E+11,4.10589E+11,4.28644E+11,4.70257E+11,5.21652E+11,5.49289E+11
Russian Federation,RUS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1.07459E+12,1.1679E+12,1.33866E+12,1.47334E+12,1.69673E+12,2.13319E+12,2.37745E+12,2.8782E+12,2.7686E+12,2.927E+12,3.47538E+12,3.69239E+12,3.76566E+12,3.76205E+12,3.52269E+12,3.53079E+12,3.78363E+12,4.05079E+12
Rwanda,RWA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,5611506281,6452250088,6716816068,7411361431,8358902133,9535889734,10539503891,11943733569,12786748795,13884538855,15302636873,16943865945,18054972638,19530535135,21489859785,23024292837,24897019144,27698509346
South Asia,SAS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3.1635E+12,3.33263E+12,3.63957E+12,4.02036E+12,4.4662E+12,4.95549E+12,5.45842E+12,5.74201E+12,6.19335E+12,6.73924E+12,7.22935E+12,7.76952E+12,8.38477E+12,9.13725E+12,9.9217E+12,1.07998E+13,1.17654E+13,1.2854E+13
Saudi Arabia,SAU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,7.18482E+11,7.09271E+11,8.0366E+11,8.90977E+11,9.69939E+11,1.02716E+12,1.07423E+12,1.16357E+12,1.1483E+12,1.22022E+12,1.37024E+12,1.47209E+12,1.53836E+12,1.62471E+12,1.70952E+12,1.75708E+12,1.7772E+12,1.86481E+12
Sudan,SDN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,67236716113,72690085220,79766701733,85095170282,94317769103,1.06952E+11,1.22479E+11,1.34603E+11,1.40026E+11,1.46572E+11,1.46689E+11,1.50282E+11,1.5964E+11,1.67018E+11,1.77086E+11,1.87437E+11,1.9918E+11,1.99297E+11
Senegal,SEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,20146614628,20599293767,22384106657,24336233100,26505246153,27979538729,30150030580,31983275852,32901461154,34470699912,35703977717,38250880671,40020575633,43474382615,46737001515,50251358109,54833442984,59969728879
Singapore,SGP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1.6966E+11,1.79091E+11,1.9069E+11,2.15053E+11,2.38071E+11,2.67363E+11,2.99315E+11,3.10837E+11,3.13586E+11,3.63321E+11,3.94138E+11,4.1957E+11,4.4749E+11,4.73741E+11,4.92656E+11,5.12797E+11,5.41878E+11,5.72504E+11
Solomon Islands,SLB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,560942431.3,553860370.9,600815591.1,647213320.5,703553257,775196609.2,854289266.3,932795274.6,895370415.1,967480307,1118021984,1191371039,1248863341,1301122671,1348467487,1407121709,1486829570,1581757114
Sierra Leone,SLE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3172854164,4074482195,4536657625,4966178735,5351572537,5746408521,6376265938,6851197051,7123511944,7591812782,8239839598,9672812098,11881524097,12657966588,10158056124,10890981977,11565352170,12255348025
El Salvador,SLV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,27108385432,27972500666,28937087149,29980842103,31751734345,34133281096,35702332852,37332495939,36832362181,38045640052,40322935953,42253335181,43954551990,45552285015,47143867282,48854229984,50931109815,53496381454
San Marino,SMR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1781033038,1815383738,1920845636,2063043227,2177955973,2330379160,2563604590,2656596646,2333551990,2250839447,2080937193,1960753778,1934656845,1953517124,1986253337,2052148940,2122523062,
Somalia,SOM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,
Serbia,SRB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,46054546590,50982925664,53844334376,60186572347,68318853553,75587707688,82860899654,92849053159,91777326623,93310870855,99446628579,1.00311E+11,1.04805E+11,1.04531E+11,1.05878E+11,1.10217E+11,1.15377E+11,1.21732E+11
Sub-Saharan Africa (excluding high income),SSA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1.40916E+12,1.52308E+12,1.62024E+12,1.77496E+12,1.94461E+12,2.12775E+12,2.33087E+12,2.50781E+12,2.61577E+12,2.8011E+12,2.99215E+12,3.17662E+12,3.40314E+12,3.63869E+12,3.79426E+12,3.89647E+12,4.08383E+12,4.29679E+12
South Sudan,SSD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,27667638184,29284099698,31252775721,30425094488,16719180004,19246294530,20271999878,,,,
Sub-Saharan Africa,SSF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1.41035E+12,1.5243E+12,1.62141E+12,1.77613E+12,1.94592E+12,2.12924E+12,2.33255E+12,2.50949E+12,2.61744E+12,2.80289E+12,2.99412E+12,3.17866E+12,3.40534E+12,3.64102E+12,3.79674E+12,3.89909E+12,4.08661E+12,4.29975E+12
Small states,SST,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3.10107E+11,3.29676E+11,3.5204E+11,3.92905E+11,4.27397E+11,4.88002E+11,5.4645E+11,5.98167E+11,6.13082E+11,6.66034E+11,7.27214E+11,7.65821E+11,8.01966E+11,8.36777E+11,8.67263E+11,8.92616E+11,9.27696E+11,9.67183E+11
Sao Tome and Principe,STP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,232359585.5,241645225.3,262312280.1,279697317.3,308868851.5,347223287.7,368151423.7,406036176.2,419058276.5,452226660.3,481978560.4,506656263.7,540370213.8,586656932.2,615452157.3,648142078.2,686029522.3,721417562.6
Suriname,SUR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3911341618,4084459682,4422411603,4927497463,5309630581,5787235713,6246457235,6631809489,6883753493,7323921720,7914263444,8283051968,8675655080,8862374983,8651607280,8259820883,8558820521,8933888036
Slovak Republic,SVK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,66650364908,71578545707,76116014100,81725592607,89400253225,1.01521E+11,1.13952E+11,1.27627E+11,1.24347E+11,1.35609E+11,1.40627E+11,1.45645E+11,1.51397E+11,1.57095E+11,1.62302E+11,1.67402E+11,1.75382E+11,1.83763E+11
Slovenia,SVN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,37761729907,40372329698,42087997995,45412493446,47716592721,51563926451,55586126550,59839627542,56179401155,57001101025,59391588538,59745699110,61744411398,63653371400,65283414435,68542200601,74685029483,78660992038
Sweden,SWE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2.64833E+11,2.74453E+11,2.82928E+11,3.02261E+11,3.07269E+11,3.39932E+11,3.71347E+11,3.86963E+11,3.73395E+11,3.95563E+11,4.20525E+11,4.3127E+11,4.42947E+11,4.5616E+11,4.79915E+11,4.90431E+11,5.2178E+11,5.41835E+11
Eswatini,SWZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,5093555678,5400755395,5714505155,6081015795,6646585358,7258051712,7783592808,8000192923,8187343842,8596974011,8973785938,9638972793,10186945238,10474457959,10831274089,11088591698,11528169024,12086620030
Sint Maarten (Dutch part),SXM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,1089852948,1137834078,1215036079,1255558314,1294286959,1339615154,1360832666,1381663765,1289295899,
Seychelles,SYC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1189811555,1223290215,1172653807,1169898284,1314980038,1482205802,1680638532,1676545827,1670655759,1790769280,1972370137,2035542364,2195914701,2338251744,2479938688,2619951064,2785414459,2956763761
Syrian Arab Republic,SYR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,662387625.6,658011412.2,678700586.2,737899580.2,790099666.3,833881767.2,886062006.1,955588678.6
Chad,TCD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,7523466317,8291407864,9688688984,13295493163,16085868106,16680093650,17688515407,18583059389,19514479332,22416915464,22904148163,25416911748,27337146044,29776280089,30927613681,29309973474,28974454320,30464211277
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,6.50126E+12,7.10982E+12,7.8586E+12,8.77594E+12,9.90346E+12,1.12684E+13,1.29328E+13,1.42678E+13,1.54418E+13,1.71208E+13,1.89212E+13,2.07188E+13,2.25786E+13,2.45352E+13,2.63929E+13,2.83644E+13,3.0759E+13,3.34788E+13
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3.0166E+12,3.22753E+12,3.52965E+12,3.94094E+12,4.3888E+12,5.19586E+12,5.80302E+12,6.63955E+12,6.50574E+12,6.98578E+12,7.92512E+12,8.37564E+12,8.74967E+12,9.02128E+12,9.02646E+12,9.25437E+12,9.93598E+12,1.04659E+13
Togo,TGO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,4866981697,4898374982,5236534336,5491465960,5729362761,6141948582,6451395966,6844053778,7278136467,7812030088,8485486067,9214122080,9948904576,10737846492,11475346245,12245731529,13022235349,13994437274
Thailand,THA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,4.86662E+11,5.24758E+11,5.7293E+11,6.25358E+11,6.71842E+11,7.2656E+11,7.86627E+11,8.15767E+11,8.16308E+11,8.87869E+11,9.14029E+11,9.9903E+11,1.04388E+12,1.0741E+12,1.11961E+12,1.16984E+12,1.24005E+12,1.32271E+12
Tajikistan,TJK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,6565491793,7392158408,8352293081,9466637510,10410101725,11481089282,12704385240,13976034682,14630790669,15766419995,17286955073,18937444009,20695759589,22501408546,24108431840,26047146785,28564098680,31395879239
Turkmenistan,TKM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,20436723901,20813374952,21892887497,23606496594,27514547356,31457818853,35875334013,41949410534,44847633831,49544281468,58014358232,65690081451,73660861581,82785052821,89108877815,95668470993,1.03824E+11,1.12947E+11
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,4.53061E+12,4.61384E+12,4.79686E+12,5.22897E+12,5.63906E+12,6.19927E+12,6.72735E+12,7.15854E+12,7.12686E+12,7.66674E+12,8.27195E+12,8.66598E+12,9.05921E+12,9.35287E+12,9.45492E+12,9.55925E+12,9.95622E+12,1.03288E+13
Timor-Leste,TLS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2563828470,2425546448,2441379573,4113693103,5763806037,8413124331,9094009299,10190871383,9648172970,9646197984,10976037920,11748455706,10629314370,8024556612,9783178533,9960055181,9220301251,9710681139
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2.14271E+12,2.2504E+12,2.35125E+12,2.60499E+12,2.80691E+12,3.05385E+12,3.32755E+12,3.51627E+12,3.63446E+12,3.86988E+12,3.92635E+12,4.1018E+12,4.24741E+12,4.42549E+12,4.52179E+12,4.91957E+12,5.15617E+12,
Tonga,TON,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,380257273.1,399478206.6,415476650.6,425162787.1,445342689.6,455093036,447850679.9,470713194.5,485166090.9,508418596.7,533494964.6,548567513.1,540775375.6,562426453.5,589540362.7,616128365.3,644791264,662479516.8
South Asia (IDA & IBRD),TSA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3.1635E+12,3.33263E+12,3.63957E+12,4.02036E+12,4.4662E+12,4.95549E+12,5.45842E+12,5.74201E+12,6.19335E+12,6.73924E+12,7.22935E+12,7.76952E+12,8.38477E+12,9.13725E+12,9.9217E+12,1.07998E+13,1.17654E+13,1.2854E+13
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1.41035E+12,1.5243E+12,1.62141E+12,1.77613E+12,1.94592E+12,2.12924E+12,2.33255E+12,2.50949E+12,2.61744E+12,2.80289E+12,2.99412E+12,3.17866E+12,3.40534E+12,3.64102E+12,3.79674E+12,3.89909E+12,4.08661E+12,4.29975E+12
Trinidad and Tobago,TTO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,19681973119,21580105093,25155123065,27886037655,30540031350,35620049824,38315846397,40385991261,38906709100,40668093304,41395401723,42725092138,44443969139,44871556551,46178226342,43743814252,43544654677,44496002453
Tunisia,TUN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,62006535289,63820379260,68062414745,74253294939,79235751723,85914612403,94141914565,1.0004E+11,1.03871E+11,1.0877E+11,1.08913E+11,1.1544E+11,1.20843E+11,1.26788E+11,1.29675E+11,1.32748E+11,1.37739E+11,1.44598E+11
Turkey,TUR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,5.9154E+11,6.07794E+11,6.34715E+11,7.27743E+11,8.07227E+11,9.36569E+11,1.03324E+12,1.13049E+12,1.10476E+12,1.26036E+12,1.4433E+12,1.53911E+12,1.69086E+12,1.85103E+12,2.01236E+12,2.08737E+12,2.264E+12,2.31062E+12
Tuvalu,TUV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,23694630.77,25967580.39,25568108.57,25901421.44,25698736.59,27042747.53,29532691.64,32510673.05,31306381.73,30806737.5,33814047.79,33140653.31,35265651.5,36417218.52,40171835.34,41843559.77,44384557.4,46602386.88
Tanzania,TZA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,43928509488,47788575936,51924106154,57323198282,63527944173,69725796748,76445017835,82363511064,87364313981,93982693991,1.03307E+11,1.10026E+11,1.1955E+11,1.30012E+11,1.39498E+11,1.50708E+11,1.63993E+11,1.77135E+11
Uganda,UGA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,21585713715,23841977530,25856760161,28360395425,31095688410,35491784601,39511117780,43787516826,47122250934,50358862771,56239143509,59517267630,62734038311,67184895622,71426061391,75659346317,80075755457,87072914178
Ukraine,UKR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2.09504E+11,2.23989E+11,2.4986E+11,2.87656E+11,3.05507E+11,3.38169E+11,3.73622E+11,3.89665E+11,3.34688E+11,3.51571E+11,3.78532E+11,3.86712E+11,3.93394E+11,3.74571E+11,3.41578E+11,3.53743E+11,3.69356E+11,3.90973E+11
Upper middle income,UMC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1.32884E+13,1.41335E+13,1.52592E+13,1.69744E+13,1.8877E+13,2.1456E+13,2.41129E+13,2.65495E+13,2.74852E+13,3.00063E+13,3.3004E+13,3.54298E+13,3.77908E+13,4.01074E+13,4.18213E+13,4.41101E+13,4.72422E+13,5.05337E+13
Uruguay,URY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,33436058357,31338766138,32177809582,34697684452,38447620484,41234616725,45112119243,49289890296,51773210818,56463651175,60618737179,63967246300,68108383014,71644540927,72679122061,74715447126,78108553382,81307488150
United States,USA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1.05818E+13,1.09364E+13,1.14582E+13,1.22137E+13,1.30366E+13,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.05443E+13
Uzbekistan,UZB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,65586790009,69271523010,73544416724,81150200579,89493608346,99072215118,1.11371E+11,1.23789E+11,1.34774E+11,1.46703E+11,1.61427E+11,1.76657E+11,1.93391E+11,2.11197E+11,2.29353E+11,2.45991E+11,2.61851E+11,2.81968E+11
St. Vincent and the Grenadines,VCT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,674208003.3,728167594.1,798724799.8,854319180.1,902848329.3,1001685223,1062974630,1100821029,1085930075,1061742586,1079375927,1115284413,1155656277,1191815589,1220584139,1257344659,1294061009,1354257780
"Venezuela, RB",VEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2.96764E+11,2.74762E+11,2.5816E+11,3.1359E+11,3.56722E+11,4.03799E+11,4.50943E+11,4.83977E+11,4.7205E+11,4.70441E+11,5.00326E+11,5.38609E+11,5.55423E+11,5.43891E+11,,,,
British Virgin Islands,VGB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1.77635E+11,1.9185E+11,2.08895E+11,2.30686E+11,2.55824E+11,2.81958E+11,3.10174E+11,3.3411E+11,3.5483E+11,3.82022E+11,4.14339E+11,4.44444E+11,4.76764E+11,5.14852E+11,5.55113E+11,5.96038E+11,6.48742E+11,7.11567E+11
Vanuatu,VUT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,410011287.5,395208638,419831161.7,448313536.3,486792177,543978271,587489826,637538585.7,663680352,682351771,705126498.6,731260266.3,758745551.3,791121205.8,801180156.4,838289209.4,891809044.2,942766130.3
World,WLD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,5.11719E+13,5.36524E+13,5.6648E+13,6.12327E+13,6.59893E+13,7.226E+13,7.82448E+13,8.28561E+13,8.36809E+13,8.91435E+13,9.52009E+13,1.00299E+14,1.05873E+14,1.11323E+14,1.16091E+14,1.2148E+14,1.28826E+14,1.36305E+14
Samoa,WSM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,664838580.3,704692131.7,750190093.5,806017206.8,865669788.9,909425871.2,992899929.4,1022427249,980685858.3,996867102.9,1060162941,1036316809,1050086561,1070790247,1128476024,1232699332,1268886983,1271615568
Kosovo,XKX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,8135564246,8206321476,8858584345,9334703389,10206200979,10988558067,12105884140,12667494675,13223206741,13819895670,14726113711,15430222084,16241354871,16750980647,17623441258,18541327719,19692223798,20941135072
"Yemen, Rep.",YEM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,58752616493,62030566296,65550234060,69989205412,76204855861,81000089918,85952748321,90820812226,95051294433,1.03565E+11,92285415712,96306045015,1.02723E+11,1.04469E+11,87975910371,76823303515,73631685331,73387720841
South Africa,ZAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3.64309E+11,3.83765E+11,4.0242E+11,4.32076E+11,4.69046E+11,5.1032E+11,5.52119E+11,5.80819E+11,5.76246E+11,6.00681E+11,6.33368E+11,6.59802E+11,6.88067E+11,7.14033E+11,7.30283E+11,7.41215E+11,7.65988E+11,7.90823E+11
Zambia,ZMB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,18967562178,20135784149,21934119883,24108654103,26658367542,29635862223,32973774527,36228365236,39870399068,44488769320,47945443548,52577537616,56207007057,59959700256,62370347791,65421373556,68933607044,73292481293
Zimbabwe,ZWE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,28874124436,26722152399,22592619404,21853461832,21247238430,21132494319,20907393833,17548098576,19807160245,23980497316,27956299245,33240849287,34497128161,35985261667,37017407957,37705065648,40229128006,43747235742
